,folder,report,RTN,address,date_sampled,sample_id,lab,page,error,Matrix,DF,Acronym,Compound,CAS,Result,RL,MCL,MDL,Units,Result_val,limit
7905,2-0021072 - PRINCETON - PFAS/,21D1049_2 Contest_Final 05 10 21 1653.pdf,2-0021072,"12 Allen Hill, 12 Allen Hill, Princeton, MA",4/20/2021,21D1049-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
7906,2-0021072 - PRINCETON - PFAS/,21D1049_2 Contest_Final 05 10 21 1653.pdf,2-0021072,"12 Allen Hill, 12 Allen Hill, Princeton, MA",4/20/2021,21D1049-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
7907,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
7908,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
7909,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
7910,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
7911,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
7912,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
7913,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
7914,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
7915,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
7916,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
7917,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
7918,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
7919,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
7920,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
7921,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
7922,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
7923,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
7924,2-0021072 - PRINCETON - PFAS/,21D1050_2 Contest_Final 05 10 21 1654.pdf,2-0021072,"20 Allen Hill, 20 Allen Hill, Princeton, MA",4/20/2021,21D1050-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
7925,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
7926,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
7927,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
7928,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
7929,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
7930,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
7931,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
7932,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
7933,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
7934,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
7935,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
7936,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
7937,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
7938,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
7939,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
7940,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
7941,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
7942,2-0021072 - PRINCETON - PFAS/,21D1051_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"32 Allen Hill, 32 Allen Hill, Princeton, MA",4/20/2021,21D1051-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
7943,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
7944,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
7945,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
7946,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
7947,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
7948,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
7949,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
7950,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
7951,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
7952,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
7953,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
7954,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
7955,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
7956,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
7957,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
7958,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
7959,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
7960,2-0021072 - PRINCETON - PFAS/,21D1052_2 Contest_Final 05 12 21 1244.pdf,2-0021072,"33 Allen Hill, 33 Allen Hill, Princeton, MA",4/20/2021,21D1052-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
7961,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,8.5,2.0,,,ng/L,8.5,2.0
7962,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
7963,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,42,2.0,,,ng/L,42.0,2.0
7964,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
7965,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,3.3,2.0,,,ng/L,3.3,2.0
7966,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,8.0,2.0,,,ng/L,8.0,2.0
7967,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
7968,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
7969,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
7970,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
7971,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
7972,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
7973,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
7974,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
7975,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
7976,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
7977,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
7978,2-0021072 - PRINCETON - PFAS/,21D1053_2 Contest_Final 05 10 21 0517.pdf,2-0021072,"14 Mountain, 14 Mountain, Princeton, MA",4/20/2021,21D1053-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
7979,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
7980,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
7981,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
7982,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,2.1,2.0,,,ng/L,2.1,2.0
7983,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,7.5,2.0,,,ng/L,7.5,2.0
7984,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,5.3,2.0,,,ng/L,5.3,2.0
7985,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
7986,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
7987,2-0021072 - PRINCETON - PFAS/,21D1054_2 Contest_Final 05 10 21 1655.pdf,2-0021072,"40 Boylston, 40 Boylston, Princeton, MA",4/20/2021,21D1054-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
